Folder,Label,Filename,Hue_Mean,Hue_Std,Saturation_Mean,Aspect_Ratio,H_hist_bin_0,H_hist_bin_1,H_hist_bin_2,H_hist_bin_3,H_hist_bin_4,H_hist_bin_5,H_hist_bin_6,H_hist_bin_7,S_hist_bin_0,S_hist_bin_1,S_hist_bin_2,S_hist_bin_3,S_hist_bin_4,S_hist_bin_5,S_hist_bin_6,S_hist_bin_7,V_hist_bin_0,V_hist_bin_1,V_hist_bin_2,V_hist_bin_3,V_hist_bin_4,V_hist_bin_5,V_hist_bin_6,V_hist_bin_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,edge_density
Fajri,5,IMG_20210705_110122.png,20.63909591337441,22.515588472727952,57.31683241210583,1.3932584269662922,0.0404696613550186,0.9982672333717346,0.0050251092761754,0.0424212738871574,8.180410804925486e-05,0.0,0.0,0.0,0.0992753207683563,0.1066498383879661,0.2380749583244323,0.8581344485282898,0.4249541163444519,0.0714805573225021,0.000561314926017,1.935568798216991e-05,0.007773402146995,0.0048104459419846,0.2619601786136627,0.8490960001945496,0.4574629664421081,0.0317907743155956,0.0067799403332173,0.0004008705145679,62.29374645329701,0.6813266355878962,0.471345085332881,0.9900370926812182,55.0,4.0,0.8295154720442015,0.000595599064368,0.0004492546457014,637.9279787129467,356.2723998583584,0.0664681636857067
Fajri,5,IMG_20210705_104853.png,23.305718475073316,24.497957598915285,49.11678083760997,1.4090909090909092,0.0347609966993331,0.9980216026306152,0.0052259499207139,0.0521133989095687,0.0011463374830782,0.000404589693062,0.0,0.0,0.1280880570411682,0.2498459666967392,0.6796717047691345,0.6542728543281555,0.1762480735778808,0.0089481901377439,0.0006642760708928,5.861259705852717e-05,0.0072191525250673,0.0070648971013724,0.0187266040593385,0.741536557674408,0.6688822507858276,0.0469861924648284,0.0077281952835619,0.0002313830918865,68.95301882460971,0.6502345442453666,0.4413419228436572,0.990567259864841,52.0,0.0,0.6976122295045271,0.0005367963580431,0.0004158769004374,583.6924732279309,418.2013709182332,0.0524254355246802
Chaunsa (Summer Bahisht),2,IMG_20210704_191027.png,35.72015786347437,27.508188696214614,78.41115324865211,1.405099150141643,0.0015025741886347,0.995954692363739,0.0412694588303566,0.0798044204711914,0.0001586568978382,0.0002146534534404,0.0,0.0,0.0015685911057516,0.1268519610166549,0.3414195477962494,0.780044674873352,0.4886004626750946,0.141910433769226,0.0001882309443317,0.0,0.0051888134330511,0.005137566011399,0.0605105347931385,0.5340890884399414,0.8398703336715698,0.0732583627104759,0.0168476291000843,0.0011146339820697,74.04538300855579,0.5818084589231556,0.3134591233773054,0.988162256945188,36.0,0.0,0.7794225284719547,0.0003147458427319,0.000253601493431,687.0523903569963,430.4373751109352,0.044329337653671
Chaunsa (Black),1,IMG_20210705_093820.png,29.046663246802822,28.568384087867862,51.09468052109181,1.467455621301775,0.0109493872150778,0.9971497654914856,0.0510651618242263,0.0544471181929111,0.0004437320167198,0.0002518479013815,0.0,0.0,0.0609880238771438,0.2979179918766022,0.5998895764350891,0.7010449171066284,0.2369913905858993,0.0053843068890273,0.0,0.0,0.0086271567270159,0.1009413003921508,0.72471684217453,0.6740233898162842,0.0899078100919723,0.0442765653133392,0.0130476839840412,0.0006416893447749,72.24056541748851,0.6388987788756427,0.4434315615204586,0.9840429479436466,51.0,7.0,0.867760455342882,0.0005522409069744,0.0004206532497525,675.292020239145,335.60844338397595,0.1543481045002343
Anwar Ratool,0,IMG_20210630_104859.png,25.805992295460143,30.080770909156136,68.44975251405407,1.3116531165311651,0.2125741839408874,0.9748765230178832,4.571733734337613e-05,0.053397849202156,0.0376139394938945,0.0127208493649959,0.0,0.0,0.230382040143013,0.0718564316630363,0.2985535264015198,0.7437751889228821,0.5276038646697998,0.1358321905136108,0.0510419644415378,0.00187895714771,0.0063867373391985,0.0031860612798482,0.0066936514340341,0.2764127254486084,0.8124894499778748,0.5123274326324463,0.0293906833976507,0.0042383382096886,95.4981287908117,0.6116352228630664,0.3653164429086127,0.9900106951329132,27.0,3.0,0.8245551348852771,0.0002541822392513,0.0002013723150357,658.3104573841424,372.4599500631082,0.0489279111554519
Chaunsa (White),3,IMG_20210705_102155.png,23.718371614751824,22.77558824997398,87.3645958498937,1.4212034383954155,0.0118687180802226,0.9988846778869628,0.0059596546925604,0.0453095659613609,0.0001011825952446,0.000111300854769,0.0,0.0,0.045558925718069,0.0977496355772018,0.0858504250645637,0.1354678720235824,0.6892212629318237,0.6954039931297302,0.0635199919342994,0.0002935942902695,0.0078059742227196,0.0042924908921122,0.228805661201477,0.680455207824707,0.6950337886810303,0.0344989076256752,0.0168996956199407,0.0012241548392921,69.58865445283786,0.6171833340905798,0.3912381484129693,0.9889604300333196,66.0,7.0,0.5807424587342518,0.0006372317109671,0.0005042016806722,561.6219310438307,457.2093037480493,0.0577409039067916
Chaunsa (Black),1,IMG_20210705_092046.png,23.669698629498416,25.62448408029879,56.93342695319784,1.4335260115606936,0.0684306174516677,0.9957693815231324,0.0324238985776901,0.0520465373992919,0.000599261955358,0.0002932558418251,0.0,0.0,0.1209823042154312,0.1553264856338501,0.2052663564682006,0.8334663510322571,0.4593586325645447,0.1157697215676307,0.0048552663065493,0.0,0.0084822904318571,0.1358117461204528,0.5767197012901306,0.7902604341506958,0.1484400928020477,0.0477366596460342,0.0072651011869311,0.0,56.70784141998013,0.6936676456018841,0.4723431730191098,0.9882763844881846,74.0,28.0,0.576531190046787,0.0008168672038856,0.0006557958170861,487.0949036127208,397.9931373070012,0.0701648531646366
Chaunsa (White),3,IMG_20210705_102415.png,26.159227978556245,24.555493961828,59.80752033459655,1.4212034383954155,0.0045544686727225,0.9990962147712708,0.0121730426326394,0.0404691137373447,0.0001875982561614,4.16885013692081e-05,0.0,0.0,0.038723349571228,0.167298138141632,0.2975644767284393,0.9047499299049376,0.250831127166748,0.0218741316348314,0.0001160871324827,0.0,0.0072184153832495,0.0060864365659654,0.3003352880477905,0.8237687945365906,0.4793519973754883,0.0346483923494815,0.0116478968411684,1.6405489077442326e-05,61.72837833926659,0.6175118882693982,0.4121092927108749,0.98974253723886,26.0,0.0,0.8839278545455788,0.0002662325028927,0.000223806080639,733.2275528625589,342.8742857688904,0.0698187549992057
Fajri,5,IMG_20210705_105119.png,19.72421506886553,23.81405693311761,60.26718240304458,1.3932584269662922,0.0572612360119819,0.9979797601699828,0.0039064227603375,0.0249343514442443,0.007837570272386,0.0076892245560884,0.0,0.0,0.2036258578300476,0.1264792680740356,0.2479425072669983,0.502556324005127,0.7120258808135986,0.3395854234695434,0.0751652494072914,0.0235001128166914,0.0092471996322274,0.005093184299767,0.040474560111761,0.6324398517608643,0.7586135268211365,0.1506823897361755,0.0082177259027957,0.0017519108951091,75.64705481784132,0.6738310196295577,0.4936669984417851,0.9904440336786704,56.0,14.0,0.8756880101302882,0.0006414662084765,0.0005004289390906,667.2030771467154,322.1772356838589,0.0636890934397687
Dosehri,4,IMG_20210629_184049.png,18.901559744839748,20.938870906950395,63.92940307022093,1.594855305466238,0.0743704140186309,0.9972166419029236,0.0011118968250229,0.0012807925231754,0.0019985993858426,0.0046024085022509,0.0,0.0,0.1738717705011367,0.097504898905754,0.2061244994401931,0.373534232378006,0.7210479974746704,0.4893051385879516,0.1373971849679947,0.0062035517767071,0.0077456552535295,0.095135897397995,0.5734410285949707,0.7964021563529968,0.1638840585947036,0.0231494437903165,0.0201080702245235,0.0,76.91014972879925,0.6727647705799505,0.5000404766391581,0.984553348636904,29.0,3.0,0.8186457404772146,0.000411370857921,0.0002981330701537,537.7360650056872,308.8211955373638,0.1462109864711253
Chaunsa (Black),1,IMG_20210705_093420.png,25.71320248556021,29.679151028299646,38.98961977498563,1.3414634146341464,0.0014424609253183,0.9905545711517334,0.1202235743403434,0.065923236310482,0.0,0.0,0.0,0.0,0.0789574831724166,0.3236745297908783,0.7410364151000977,0.5758737325668335,0.0907456800341606,0.0004263363080099,0.0,0.0,0.0072900974191725,0.0688788518309593,0.6907415986061096,0.7112582921981812,0.0936303809285163,0.0568318217992782,0.0139227323234081,0.0,56.9160549905094,0.7259780668028581,0.5328859232956407,0.9877706251507544,59.0,25.0,0.6243095044582928,0.0007231101088341,0.0005811777221773,476.8170200527788,372.4785311808329,0.0850458448503845
Chaunsa (White),3,IMG_20210705_101705.png,24.77131088825215,24.41684448013629,62.60836260282836,1.4212034383954155,0.012435850687325,0.9988069534301758,0.0077924216166138,0.0465730614960193,0.0003309110470581,0.0002668637607712,0.0,0.0,0.0515805706381797,0.1388542503118515,0.2561673820018768,0.8592289090156555,0.4115710854530334,0.0690782442688942,0.0005546297761611,0.0,0.0100055765360593,0.0061164833605289,0.3871239125728607,0.618984580039978,0.681280791759491,0.0508233793079853,0.0113667594268918,0.0,72.57036844085555,0.618360194110656,0.4202283256507074,0.988964472201452,51.0,12.0,0.691305934885654,0.0005175248107482,0.0004120879120879,531.0763675722117,383.735698055835,0.077388030599469
Chaunsa (Black),1,IMG_20210705_092931.png,21.02098871900056,27.185696075833697,45.06729559015477,1.4335260115606936,0.0061893644742667,0.9964248538017272,0.0524996370077133,0.0658994540572166,0.0003298899973742,0.0002827628632076,0.0,0.0,0.0910333096981048,0.332891583442688,0.2846832573413849,0.6553793549537659,0.5719674229621887,0.2071990817785263,0.015847660601139,0.0003931671380996,0.0084008313715457,0.1263294816017151,0.7747785449028015,0.6165893077850342,0.0265837628394365,0.0513560250401496,0.0127257872372865,0.0,55.71119285338937,0.7459313320209855,0.5819120994276135,0.9857606166146872,36.0,0.0,0.7679004720446292,0.0005356266087396,0.0004421518054532,513.9952924406721,329.2495392584694,0.1200104065819094
Fajri,5,IMG_20210705_104314.png,18.9431010039974,23.21884520964808,62.63906642186483,1.4293948126801153,0.065804399549961,0.9967095851898192,0.0041427826508879,0.0470795705914497,0.0024692080914974,0.0002743564546108,0.0,0.0,0.1334168165922165,0.0777875781059265,0.2196613699197769,0.4629912376403808,0.6091758608818054,0.5606032609939575,0.1677938252687454,0.0033223780337721,0.0078846849501132,0.0047269836068153,0.3670206069946289,0.8966915607452393,0.245650053024292,0.0272327847778797,0.0083631249144673,1.9137585695716552e-05,56.44277937880244,0.7149202038678135,0.525050685172028,0.989546204014044,54.0,10.0,0.691428802933712,0.0006743846240305,0.0005359748290339,530.2200244064637,383.0545972623761,0.0667094186533421
Langra,6,IMG_20210702_075725.png,25.814180033692228,25.247699979650985,48.59015723040113,1.2032520325203253,0.0733499526977539,0.9966371059417723,0.001500514219515,0.033745139837265,0.0135374851524829,0.0031653181649744,0.0,0.0,0.1669075191020965,0.3201323449611664,0.7959724068641663,0.4814846217632293,0.0652518346905708,0.0,0.0,0.0,0.006792171858251,0.0029271701350808,0.0036802771501243,0.5284678936004639,0.8470178842544556,0.0556020252406597,0.011069250293076,0.0,76.74144628579467,0.6583763940292752,0.3726765494806047,0.9902415916894306,40.0,1.0,0.7487310455199164,0.0004032705239492,0.0003284395835386,613.3296471603453,406.5602217558505,0.0446832883939176
Sindhri,7,IMG_20210702_183357 - Copy.png,20.01869449981877,23.4270414069337,39.47325797390359,1.3932584269662922,0.083769217133522,0.9957054853439332,0.0016861965414136,0.0391171835362911,0.0044021313078701,0.000978251453489,0.0,0.0,0.1444284319877624,0.4119642674922943,0.7259706854820251,0.5168530941009521,0.1235034689307212,0.0014962116256356,0.0,0.0,0.0073710246942937,0.0047336858697235,0.1745377480983734,0.9352410435676576,0.3049338757991791,0.0410816296935081,0.0105662625283002,0.0,59.95866530473272,0.6890360117431148,0.5027014680203213,0.9907045197215868,35.0,0.0,0.830361462850639,0.0004152183455328,0.0003287959492339,627.0638429320366,349.4157288691851,0.0635469069774475
Chaunsa (Summer Bahisht),2,IMG_20210704_190640.png,23.32833754372328,27.2032849602182,76.98546200932763,1.4939759036144578,0.0176269356161355,0.9926543831825256,0.0159965436905622,0.1186042875051498,0.0012562031624838,0.0014432972529903,0.0,0.0,0.0176066346466541,0.3016585111618042,0.1287933588027954,0.2625541090965271,0.5225969552993774,0.6369572877883911,0.3486555218696594,0.1509534418582916,0.0092957969754934,0.0159571580588817,0.1282970607280731,0.5251937508583069,0.8367346525192261,0.0835116356611251,0.0164652280509471,0.0004328002687543,65.31512717536813,0.678016481082266,0.4761633454447131,0.9908801848255258,67.0,10.0,0.7864242936929056,0.000739988071834,0.0005341198979591,597.7496419579174,369.22198970263145,0.0685519773216056
Sindhri,7,IMG_20210702_184642 - Copy.png,21.595687184220758,19.04548173888586,72.39160877380489,1.4939759036144578,0.0517119094729423,0.9986528754234314,0.0035933733452111,0.001872909720987,0.0008602317539043,0.0010453449795022,0.0,0.0,0.1391414701938629,0.0429701581597328,0.1971997618675232,0.5562145113945007,0.7476683855056763,0.2593917846679687,0.0651063024997711,2.066866727545857e-05,0.0068652890622615,0.0040872418321669,0.1075774803757667,0.7834412455558777,0.6113619804382324,0.0263595171272754,0.0111760515719652,1.5965788406901993e-05,67.30980893270049,0.6344072706307253,0.408110194396808,0.9896966162218004,43.0,0.0,0.8368977559155601,0.0004648950202175,0.0003712529354883,656.1463291014288,359.1477611384854,0.0583729608882031
Dosehri,4,IMG_20210629_183333.png,15.139161484648271,19.271679236007305,65.03207588418189,1.4939759036144578,0.1367420852184295,0.9905900955200196,0.0014596515102311,0.0035929884761571,0.0013954910682514,0.0039939917623996,0.0,0.0,0.2042667418718338,0.0437004491686821,0.1255546361207962,0.1558531820774078,0.555922269821167,0.5794878602027893,0.5117729902267456,0.0976927876472473,0.0092607410624623,0.0222681947052478,0.6161338686943054,0.7499079704284668,0.238375723361969,0.0175317842513322,0.0174610931426286,0.000541977235116,59.9641109894122,0.7122453161094918,0.5672070636459962,0.9880763045941096,39.0,1.0,0.8351239867340386,0.0005490405867695,0.0004221281754321,571.5003773498454,314.3604966353166,0.1030927603244536
Chaunsa (Black),1,IMG_20210705_092731.png,24.770118653152718,25.18454605612669,64.53752680050677,1.498489425981873,0.0057867402210831,0.9984832406044006,0.0183129161596298,0.0515984334051609,0.0001411400153301,8.233167318394408e-05,0.0,0.0,0.0847892388701438,0.2505027949810028,0.2657715380191803,0.6586554050445557,0.5623907446861267,0.3294708430767059,0.0276268813759088,0.0001192870549857,0.007069353479892,0.0650555044412612,0.55708247423172,0.8223665356636047,0.0851115211844444,0.0382617823779583,0.0195498168468475,0.0,67.78911776374014,0.6793043193024068,0.4413537331408522,0.9859276675748186,37.0,7.414213562373095,0.6503164227763858,0.0004385808944679,0.0003282586323148,517.0592738356535,392.7910294347224,0.1040352735534437
Dosehri,4,IMG_20210629_185124.png,22.66253360215054,22.671366990441243,82.40790322580645,1.653333333333333,0.1115567162632942,0.9936379790306092,9.820133709581567e-05,0.0007119596702978,0.0021604294888675,0.0152825834229588,0.0,0.0,0.1760893166065216,0.0485250987112522,0.1973662674427032,0.3865191042423248,0.6629488468170166,0.547229528427124,0.1978049725294113,0.0141115179285407,0.0083352075889706,0.0073513188399374,0.4154423475265503,0.8077539801597595,0.4168717563152313,0.0287741012871265,0.014405614696443,7.425574585795403e-05,93.79459932659933,0.559629140505452,0.3822259109001659,0.9840799507198934,48.0,12.0,0.6818183157864289,0.000534057277643,0.0004101161995898,542.9512758483158,397.1805611630522,0.1913027211152803
Chaunsa (Black),1,IMG_20210705_091838.png,22.20151967182547,25.320310351197097,62.24502377400709,1.4335260115606936,0.0106732090935111,0.998051106929779,0.020497553050518,0.0579598918557167,0.0006616141181439,0.000399465119699,0.0,0.0,0.1458746790885925,0.1757184118032455,0.1317888051271438,0.3299530148506164,0.8215614557266235,0.3828380107879638,0.0088408896699547,9.161543857771905e-05,0.0086608668789267,0.2184979766607284,0.6022305488586426,0.765566349029541,0.0374722965061664,0.0424905605614185,0.0141635201871395,0.0,56.08013078764523,0.7192103429657328,0.4899858476439599,0.9869958224685016,50.0,21.0,0.8890090113052365,0.0006534581002666,0.0005110593237663,545.0421892174182,249.56920477712023,0.090736961924157
Anwar Ratool,0,IMG_20210630_104622.png,22.388481149249184,28.51652419314769,44.8857258177445,0.8915989159891599,0.1548856496810913,0.9864088892936708,0.0007368309888988,0.0367092974483966,0.039581049233675,0.0096543757244944,0.0,0.0,0.231389969587326,0.2375781387090683,0.843307614326477,0.3987072706222534,0.1198253631591796,0.0707641765475273,0.0226800665259361,0.0001776506542228,0.0088631566613912,0.0061380667611956,0.034526627510786,0.5674536824226379,0.7569665312767029,0.3211637735366821,0.0232823230326175,0.001217030454427,120.33447352766208,0.6490312701144272,0.4606359491218009,0.9866709987785,33.0,2.0,0.7314643015319421,0.000542468725856,0.000421321417172,484.1195105942812,330.1112845084844,0.0642404748038254
Chaunsa (White),3,IMG_20210705_101853.png,23.789929753211943,24.037553157762105,65.52501386449764,1.4212034383954155,0.0079984841868281,0.9984917044639589,0.0070549631491303,0.0538557432591915,0.0001501055958215,0.000192992913071,0.0,0.0,0.0867019891738891,0.1368899345397949,0.1847769021987915,0.7222462296485901,0.6371285319328308,0.109674148261547,0.0007732828962616,5.658167719957419e-05,0.0063348738476634,0.0033916803076863,0.0177712831646204,0.3754113614559173,0.9251298308372498,0.0508892200887203,0.0155708957463502,0.001219323137775,69.48272408902783,0.6462922082275381,0.4227588536153222,0.991312392563442,39.0,12.0,0.7461813810874828,0.0003999958974779,0.0003167229729729,576.5495044769458,383.8336254894246,0.0501806389627536
Chaunsa (Summer Bahisht),2,IMG_20210704_185925.png,20.57877982307211,22.938273683593945,69.4373101152712,1.373961218836565,0.0059543312527239,0.9981827139854432,0.0385742224752903,0.0459116473793983,1.1721124792529736e-05,1.1721124792529736e-05,0.0,0.0,0.1863977462053299,0.0432717278599739,0.1937900930643081,0.2874495387077331,0.7959326505661011,0.4229299128055572,0.1714748740196228,0.0376756489276886,0.0066248774528503,0.0038188516627997,0.0611680410802364,0.6575398445129395,0.749042809009552,0.0511892139911651,0.0124859847128391,0.0002656592405401,68.39204230672374,0.7114251906419374,0.4791199992695643,0.9907673167048124,35.0,0.0,0.7255389115259206,0.0003838518989701,0.0002992117906543,577.9029960776974,397.70194534161215,0.0517035256611399
Chaunsa (White),3,IMG_20210705_101413.png,22.20202306128108,24.94362555614239,48.06438903780386,1.4212034383954155,0.0057879453524947,0.998537302017212,0.0081350738182663,0.0531360432505607,0.0001966181007446,0.0001105976843973,0.0,0.0,0.0518656075000762,0.177638292312622,0.4036390483379364,0.8878127336502075,0.1209061369299888,0.0006248868303373,0.0,0.0,0.0082874791696667,0.0054819188080728,0.1559116691350937,0.8072078824043274,0.5677754282951355,0.0363430902361869,0.0177008751779794,0.002288747113198,65.5825996353217,0.6524643013871779,0.4966445226595289,0.989832155982074,44.0,1.0,0.6997816688895035,0.0005127607504952,0.0004169193450576,557.0159264254828,397.9081062433213,0.0672190858343565
Sindhri,7,IMG_20210702_183507 - Copy.png,22.44930505134322,23.17907958943594,55.67246654911316,1.594855305466238,0.0287606678903102,0.9989938139915466,0.0067507326602935,0.0336772389709949,0.0019487964455038,0.0008151828078553,0.0,0.0,0.1388809978961944,0.1737404018640518,0.3504727184772491,0.8290647864341736,0.363832026720047,0.0891547352075576,0.0049401554279029,0.0,0.007843337021768,0.0043594362214207,0.380529522895813,0.900907576084137,0.206535130739212,0.0282542537897825,0.005216731224209,0.0,52.28684270356296,0.7572111851993092,0.4534179021061559,0.9908755557264726,42.0,11.0,0.895337802076543,0.00050712388312,0.0004152249134948,648.128835945259,288.66862381374307,0.0584573536866968
Fajri,5,IMG_20210705_105443.png,25.986987884584728,24.449158029947757,52.56066674637334,0.7371273712737128,0.0292230639606714,0.998788058757782,0.0039471490308642,0.0394006893038749,0.0005487068556249,0.0004779059381689,0.0,0.0,0.120291419327259,0.641371488571167,0.6527119874954224,0.3473067879676819,0.1106639951467514,0.0568052344024181,0.0987753197550773,0.047828771173954,0.0125477313995361,0.0106761157512664,0.1187025904655456,0.5289027094841003,0.8359267115592957,0.0841963291168212,0.0061420616693794,0.0,118.70830708307084,0.5960337107189416,0.3912736910868367,0.9845965533457104,51.0,5.82842712474619,0.7259834929003027,0.0008455327685395,0.0006736230352661,458.54381610115456,315.3461425646795,0.092455105663762
Chaunsa (Summer Bahisht),2,IMG_20210704_191747.png,25.54431957114643,25.650842002166645,69.89255149064233,1.446064139941691,0.0031640559900552,0.997244656085968,0.0195853933691978,0.0714804455637931,0.0,0.0,0.0,0.0,0.0019450512481853,0.1805475801229477,0.1294179558753967,0.4309549331665039,0.8656919002532959,0.1245193034410476,0.0002341265499126,1.800973404897377e-05,0.0078750755637884,0.0044776424765586,0.2167039513587951,0.5816579461097717,0.7809043526649475,0.0669904127717018,0.0182241797447204,0.0,59.756810083340696,0.6579526666289315,0.4320031338799247,0.9911204827490387,42.0,1.0,0.8784424985553579,0.0004540393284542,0.0003439240091713,680.7786764604438,325.3087757384636,0.0602845878122825
Sindhri,7,IMG_20210702_182737 - Copy.png,24.96255024219313,25.173639267175,66.52296970009276,1.584664536741214,0.0475746616721153,0.996374249458313,0.0057702530175447,0.0702486410737037,0.0021309233270585,0.0014844634570181,0.0,0.0,0.2052905410528183,0.1110321283340454,0.2221285253763198,0.6192135214805603,0.699504554271698,0.1531485021114349,0.0002784907701425,0.0,0.0079195825383067,0.0048664724454283,0.3256095647811889,0.6560300588607788,0.6790486574172974,0.0459631830453872,0.0172269418835639,0.0,70.34587407622551,0.665502901353183,0.3931797615425723,0.9894648430800874,50.0,9.0,0.8294428673718011,0.0005494445115987,0.0004310790771459,649.848753156398,363.0000281282016,0.0500811854085493
Fajri,5,IMG_20210705_104330.png,22.063781437944236,23.45749764529657,53.07894796792419,1.4011299435028248,0.0974267870187759,0.9948386549949646,0.0017862905515357,0.0271925758570432,0.0055636693723499,0.0055181588977575,0.0,0.0,0.1523702144622802,0.1458457857370376,0.6032616496086121,0.7367644309997559,0.2185302078723907,0.0296079348772764,0.0115417530760169,0.0006867819465696,0.0069696838036179,0.0045373109169304,0.1228660121560096,0.8189768195152283,0.559617280960083,0.0295159090310335,0.0082482388243079,0.0010290808277204,71.59002453917707,0.6298582923010739,0.4308469857327784,0.9895122351253508,33.0,1.0,0.8054544357785356,0.0003412898688619,0.0002726011102299,646.7541065932979,383.30380265163376,0.0650041504657576
Fajri,5,IMG_20210705_104404.png,20.444188562057292,22.6158648312656,64.21401072379822,1.2628726287262872,0.1231687292456626,0.9910861253738404,0.0054397913627326,0.0504791997373104,0.0001417955063516,0.0,0.0,0.0,0.1260832548141479,0.0967485085129737,0.3209480941295624,0.71287602186203,0.4525270462036133,0.3772727847099304,0.1281349807977676,0.0029554581269621,0.0078086233697831,0.004674669355154,0.1409403979778289,0.7715830206871033,0.6187896132469177,0.042439691722393,0.0033090354409068,0.0,56.19425940495965,0.6696030206175031,0.4696897058105233,0.9917388052110422,39.0,0.0,0.8029608693801068,0.0004501852685528,0.0003607503607503,607.4456072508601,362.0568658920711,0.0623892731845709
Sindhri,7,IMG_20210702_182730 - Copy.png,22.10947053552604,23.99474910974992,63.81758644317942,1.6209150326797386,0.0484988018870353,0.9967371225357056,0.0036295198369771,0.0644108280539512,0.0009073799592442,0.000368212145986,0.0,0.0,0.1871494650840759,0.1249732375144958,0.2211028337478637,0.4886468052864074,0.7836973071098328,0.217974916100502,0.0001432631688658,0.0,0.0096046701073646,0.0052275960333645,0.3548127114772796,0.6286391615867615,0.6896899938583374,0.0533339232206344,0.0168652199208736,0.0,65.27283290420544,0.7024504730520683,0.4393324365060873,0.9904170526514116,36.0,1.0,0.8804476341969985,0.0004390297442651,0.0003462404062554,652.8071120562448,309.52418342965973,0.0571887071727719
Fajri,5,IMG_20210705_105252.png,23.01975919717289,24.759584774724136,58.39538215839072,1.3932584269662922,0.0048181964084506,0.9980053305625916,0.0067678848281502,0.0625805258750915,5.602553574135527e-05,1.1205107512068936e-05,0.0,0.0,0.1444134414196014,0.0601402930915355,0.3558738231658935,0.8091272711753845,0.4244555830955505,0.1164435669779777,0.0217498652637004,0.0002827280550263,0.0070159728638827,0.0045424923300743,0.0081671522930264,0.4945405423641205,0.8628402352333069,0.1036217212677002,0.0079026920720934,0.0,63.04902962206332,0.6741970458835671,0.4558446676438767,0.9921789436974066,61.0,18.0,0.842883233341277,0.0006448339288357,0.0005119897937772,630.6708397418444,339.36177833836643,0.0495475153452609
Chaunsa (Black),1,IMG_20210705_091934.png,24.540503216483312,25.149807825594944,55.4363346074958,1.4335260115606936,0.0043934783898293,0.9987803101539612,0.0115725127980113,0.0477960631251335,0.0002717615570873,0.0001472041767556,0.0,0.0,0.1075398698449134,0.1837495565414428,0.3952283561229706,0.8207290172576904,0.3493723571300506,0.052996851503849,0.0001627542515052,0.0,0.0079958550631999,0.0096063939854502,0.4425383508205414,0.7022709846496582,0.555749773979187,0.0393350571393966,0.0203306917101144,0.0008336910395883,60.26821976995385,0.6695682820362387,0.450740261719651,0.9902996947757572,37.0,0.0,0.8397761360030388,0.0004017546907574,0.0003168513538972,659.6856355847815,358.1649790191641,0.0590306140315872
Anwar Ratool,0,IMG_20210630_103346.png,21.175317907025224,28.63950333252357,74.7683062783805,0.8102981029810298,0.9980146288871764,0.0002386045380262,1.7043181287590414e-05,0.0542825311422348,0.0312742367386817,0.0064934520050883,0.0,0.0,0.2536069750785827,0.0315010771155357,0.1386247128248214,0.3348903954029083,0.705311119556427,0.539713978767395,0.1205432340502739,0.0060937600210309,0.0082698399201035,0.0052309231832623,0.0034872819669544,0.1585467904806137,0.6962109208106995,0.6996982097625732,0.021621149033308,0.0004732739762403,136.08495662137827,0.611088991699064,0.4157809968815505,0.98697753276634,34.0,3.0,0.4686226904721915,0.0005548302872062,0.0004447758460552,421.114484884385,372.0118719007392,0.0534559335684183
Chaunsa (White),3,IMG_20210705_102321.png,23.049519364081707,21.393130042906105,87.50684559571125,1.4212034383954155,0.3540999591350555,0.9338467121124268,0.004059683997184,0.0502684377133846,0.0004776098649017,0.0001791036920621,0.0,0.0,0.0651648640632629,0.0721799135208129,0.0887028276920318,0.2818643748760223,0.8773606419563293,0.3618902862071991,0.0500161871314048,6.391845090547577e-05,0.0070087448693811,0.0045385714620351,0.1469753086566925,0.6224836707115173,0.7585664391517639,0.1237467527389526,0.0103122293949127,0.0,69.99929379757461,0.6090528009660225,0.348003419422434,0.9897969270887051,37.0,0.0,0.7645139690244516,0.0003361924838264,0.000274007094562,667.2588794754729,430.11985151286143,0.0547116946670006
Chaunsa (Summer Bahisht),2,IMG_20210704_191154.png,34.22112880380152,34.33649470483597,45.77504454902677,1.405099150141643,0.0014540068805217,0.9146016240119934,0.3772913515567779,0.1454319655895233,0.0014071034966036,0.0007817241712473,0.0,0.0,0.0027398350648581,0.1527665704488754,0.8445832133293152,0.5128639340400696,0.0174519196152687,1.6605061318841763e-05,0.0,0.0,0.0060664704069495,0.0066698561422526,0.391450434923172,0.9114545583724976,0.1106152385473251,0.0578271634876728,0.018868027254939,6.523086631204933e-05,60.05562709245429,0.6685386576472344,0.4714944159830754,0.987911505770602,37.0,1.0,0.6608676653070897,0.0004085689045936,0.0003222996515679,549.7953009522553,412.6227209109536,0.0682391139128222
